statuses_count,followers_count,friends_count,favourites_count,listed_count,verified_true,verified_false,protected_true,protected_false,isGenuine
2521,1028,97,1276,10,0,1,0,1,1
2249,106,142,0,1,0,1,0,1,1
1263,205,400,18,0,0,1,0,1,1
24586,1201,1679,265,24,0,1,0,1,1
23704,1112,1549,53,25,0,1,0,1,1
18636,361,82,4192,2,0,1,0,1,1
296,64,119,219,0,0,1,0,1,1
45923,931,266,6924,27,0,1,0,1,1
24689,989,931,886,45,0,1,0,1,1
350,5,4,0,0,0,1,0,1,1
2675,309,470,5447,0,0,1,0,1,1
73940,1432,592,887,71,0,1,0,1,1
1898,50,143,152,2,0,1,0,1,1
12559,479,2001,3064,1,0,1,0,1,1
22048,384,667,337,2,0,1,0,1,1
4984,486,599,1002,14,0,1,0,1,1
35667,1131,104,18223,16,0,1,0,1,1
18492,930,282,7159,7,0,1,0,1,1
246,592,41,1530,6,0,1,0,1,1
1508,101,166,212,0,0,1,0,1,1
6599,243,429,238,2,0,1,0,1,1
3661,287,419,1748,8,0,1,0,1,1
187388,1645,1911,1310,17,0,1,0,1,1
784,571,1991,14,11,0,1,0,1,1
9692,631,621,3337,0,0,1,0,1,1
1603,424,491,1720,0,0,1,0,1,1
261,210,693,2179,2,0,1,0,1,1
478,155,179,472,0,0,1,0,1,1
1940,104,64,129,3,0,1,0,1,1
1779,256,564,1285,0,0,1,0,1,1
13430,1547,833,4,43,0,1,0,1,1
934,54,154,66,6,0,1,0,1,1
227,193,153,28,1,0,1,0,1,1
2963,332,479,2456,1,0,1,0,1,1
2105,257,86,100,30,0,1,0,1,1
3879,210,262,3187,2,0,1,0,1,1
15101,567,251,807,2,0,1,0,1,1
13551,341,971,3285,3,0,1,0,1,1
14690,480,442,4019,0,0,1,0,1,1
13001,1380,1232,1553,2,0,1,0,1,1
15325,92,84,344,0,0,1,0,1,1
2719,226,750,1498,7,0,1,0,1,1
1379,344,572,665,1,0,1,0,1,1
10811,189,186,856,6,0,1,0,1,1
4403,123,113,2085,1,0,1,0,1,1
952,249,61,4308,1,0,1,0,1,1
3192,93,227,1291,0,0,1,0,1,1
8493,463,675,4632,2,0,1,0,1,1
1597,415,392,14184,1,0,1,0,1,1
2024,1461,1448,915,73,0,1,0,1,1
2499,103,460,26,9,0,1,0,1,1
6643,373,1716,1052,4,0,1,0,1,1
11631,1467,363,1466,2,0,1,0,1,1
32744,268,265,17851,6,0,1,0,1,1
22794,817,132,23960,4,0,1,0,1,1
1596,229,163,3051,1,0,1,0,1,1
15,42,32,9,0,0,1,0,1,1
6705,341,185,1012,4,0,1,0,1,1
647,72,49,177,0,0,1,0,1,1
410,50,141,610,1,0,1,0,1,1
11834,497,825,65,6,0,1,0,1,1
2754,237,439,7269,1,0,1,0,1,1
82700,1110,997,3186,10,0,1,0,1,1
333,226,227,269,0,0,1,0,1,1
1654,173,196,2277,0,0,1,0,1,1
10073,345,731,5522,0,0,1,0,1,1
116,21,56,3,0,0,1,0,1,1
5497,372,260,3921,1,0,1,0,1,1
1202,225,441,360,1,0,1,0,1,1
1595,193,173,766,0,0,1,0,1,1
4349,6721,277,18,5,0,1,0,1,1
9084,331,774,55,2,0,1,0,1,1
194518,5821,5133,8134,234,0,1,0,1,1
1861,241,197,222,1,0,1,0,1,1
9346,647,672,9556,0,0,1,0,1,1
29670,191,194,18372,1,0,1,0,1,1
9,7,28,0,0,0,1,0,1,1
10066,296,625,3261,9,0,1,0,1,1
8512,1277,1202,1892,0,0,1,0,1,1
11239,639,559,4,22,0,1,0,1,1
4202,61,185,365,6,0,1,0,1,1
7629,214,101,19715,9,0,1,0,1,1
957,35,131,86,0,0,1,0,1,1
2151,2912,804,89,83,0,1,0,1,1
297,17,74,3,0,0,1,0,1,1
1521,100,103,1064,3,0,1,0,1,1
7130,6021,5032,773,218,0,1,0,1,1
27233,614,551,25886,2,0,1,0,1,1
4809,358,315,523,22,0,1,0,1,1
2491,228,406,895,0,0,1,0,1,1
3383,508,1158,1865,7,0,1,0,1,1
7964,159,154,998,3,0,1,0,1,1
383,28,374,25,2,0,1,0,1,1
36373,1400,402,226,15,0,1,0,1,1
5529,1151,1125,1566,25,0,1,0,1,1
12125,1711,677,10891,1,0,1,0,1,1
20275,340,301,7793,1,0,1,0,1,1
67739,328,178,1066,8,0,1,0,1,1
11859,348,317,1297,0,0,1,0,1,1
950,34,73,82,1,0,1,0,1,1
1893,246,172,719,0,0,1,0,1,1
2633,247,603,103,2,0,1,0,1,1
1312,176,137,383,1,0,1,0,1,1
299,59,74,156,1,0,1,0,1,1
9890,308,555,404,3,0,1,0,1,1
8562,472,321,1209,0,0,1,0,1,1
96,66,1024,112,1,0,1,0,1,1
3645,153,35,60,24,0,1,0,1,1
9564,257,274,2607,1,0,1,0,1,1
65499,961,1397,5685,21,0,1,0,1,1
803,100,680,32,3,0,1,0,1,1
9094,670,1223,278,18,0,1,0,1,1
6372,440,815,889,9,0,1,0,1,1
4483,281,651,2324,3,0,1,0,1,1
331,19,104,185,4,0,1,0,1,1
2063,460,346,2921,0,0,1,0,1,1
9104,222,210,4150,0,0,1,0,1,1
2193,455,1678,1653,5,0,1,0,1,1
6585,178,564,1613,7,0,1,0,1,1
7409,151,150,3692,1,0,1,0,1,1
5021,700,596,8775,0,0,1,0,1,1
764,91,125,244,1,0,1,0,1,1
16281,525,301,21269,2,0,1,0,1,1
17362,2011,970,8480,10,0,1,0,1,1
890,155,536,74,4,0,1,0,1,1
51359,3226,284,250,51,0,1,0,1,1
2892,287,237,999,0,0,1,0,1,1
39113,546,266,814,7,0,1,0,1,1
23134,1066,961,24596,3,0,1,0,1,1
2855,767,175,1453,9,0,1,0,1,1
2177,139,133,1278,0,0,1,0,1,1
3822,577,582,2501,2,0,1,0,1,1
54336,717,638,56683,0,0,1,0,1,1
129650,1808,858,19629,45,0,1,0,1,1
41152,5248,1780,1034,27,0,1,0,1,1
21484,289,430,3536,2,0,1,0,1,1
12002,349,342,11107,1,0,1,0,1,1
28353,343,320,6442,2,0,1,0,1,1
420,111,839,8,5,0,1,0,1,1
9493,12478,1131,5393,306,0,1,0,1,1
46335,1029,765,2397,1,0,1,0,1,1
778,27,63,543,0,0,1,0,1,1
19549,323,204,2587,4,0,1,0,1,1
3146,1756,45,448,37,0,1,0,1,1
7837,233,196,630,0,0,1,0,1,1
13752,234,45,1696,5,0,1,0,1,1
7918,245,49,1410,3,0,1,0,1,1
86156,103,9,0,4,0,1,0,1,1
4860,924,1130,3376,1,0,1,0,1,1
4025,1653,1879,28953,2,0,1,0,1,1
1104,150,284,248,0,0,1,0,1,1
550,72,471,121,3,0,1,0,1,1
3753,151,137,1914,0,0,1,0,1,1
5341,223,223,3119,0,0,1,0,1,1
2309,282,197,864,4,0,1,0,1,1
4019,150,256,157,1,0,1,0,1,1
98,5,73,2,0,0,1,0,1,1
5732,209,315,3768,1,0,1,0,1,1
96,49,87,415,1,0,1,0,1,1
54130,644,273,3239,11,0,1,0,1,1
4891,273,286,2216,0,0,1,0,1,1
2205,91,187,2222,0,0,1,0,1,1
12946,509,381,3624,0,0,1,0,1,1
9770,292,232,7600,4,0,1,0,1,1
3176,1625,1054,8125,4,0,1,0,1,1
48,56,25,5,0,0,1,0,1,1
7727,11,14,0,1,0,1,0,1,1
4477,113,173,1180,3,0,1,0,1,1
2819,93,304,133,0,0,1,0,1,1
701,252,376,1781,0,0,1,0,1,1
6303,212,449,8849,4,0,1,0,1,1
642,495,574,8219,2,0,1,0,1,1
2439,236,223,2940,2,0,1,0,1,1
3023,611,305,598,4,0,1,0,1,1
710,309,306,756,0,0,1,0,1,1
11907,490,510,36223,1,0,1,0,1,1
5110,289,543,1641,0,0,1,0,1,1
1043,763,2004,448,1,0,1,0,1,1
6073,221,308,471,1,0,1,0,1,1
498,235,570,9,6,0,1,0,1,1
29531,864,574,18322,1,0,1,0,1,1
18366,180,548,1385,6,0,1,0,1,1
5181,26,22,115,1,0,1,0,1,1
3765,172,154,1370,0,0,1,0,1,1
6718,1083,640,991,0,0,1,0,1,1
3451,4956,2652,239,244,0,1,0,1,1
12521,254,230,3880,1,0,1,0,1,1
3673,371,722,2227,3,0,1,0,1,1
2941,94,108,166,2,0,1,0,1,1
1820,129,236,173,1,0,1,0,1,1
146442,2282,1787,10527,4,0,1,0,1,1
2758,249,196,2687,0,0,1,0,1,1
33694,1073,428,586,6,0,1,0,1,1
7738,243,297,1329,6,0,1,0,1,1
12574,201,178,5235,1,0,1,0,1,1
48392,1824,499,36945,14,0,1,0,1,1
53081,5273,3059,675,7,0,1,0,1,1
14460,633,387,7786,1,0,1,0,1,1
16286,278,126,3363,3,0,1,0,1,1
62378,853,875,3107,16,0,1,0,1,1
3997,670,672,20,4,0,1,0,1,1
505,178,227,636,6,0,1,0,1,1
25701,1487,726,352,79,0,1,0,1,1
9407,457,232,928,3,0,1,0,1,1
641,11,69,1,0,0,1,0,1,1
718,32,189,39,2,0,1,0,1,1
451,97,296,747,1,0,1,0,1,1
11525,239,431,756,3,0,1,0,1,1
1339,126,194,2495,1,0,1,0,1,1
1826,540,1549,23,8,0,1,0,1,1
715,117,214,262,0,0,1,0,1,1
11847,776,604,15556,0,0,1,0,1,1
2235,398,319,1077,10,0,1,0,1,1
751,215,231,1589,0,0,1,0,1,1
14483,1580,262,4574,7,0,1,0,1,1
8494,524,948,1924,3,0,1,0,1,1
12688,393,202,221,1,0,1,0,1,1
166,39,90,444,0,0,1,0,1,1
48011,20004,2301,15958,315,0,1,0,1,1
4969,436,943,740,2,0,1,0,1,1
42082,541,286,9243,24,0,1,0,1,1
373,39,133,6,1,0,1,0,1,1
10266,2181,1051,3808,3,0,1,0,1,1
36903,1216,1146,38,23,0,1,0,1,1
22076,1976,1737,21731,89,0,1,0,1,1
1352,1048,2000,115,8,0,1,0,1,1
1126,331,647,525,0,0,1,0,1,1
16761,152,91,107,4,0,1,0,1,1
6758,324,238,1648,0,0,1,0,1,1
1063,58,92,6298,0,0,1,0,1,1
27166,737,298,4839,0,0,1,0,1,1
2259,354,893,524,2,0,1,0,1,1
2656,37,68,241,1,0,1,0,1,1
37,77,163,21,0,0,1,0,1,1
9665,271,223,58,1,0,1,0,1,1
22993,504,43,10968,2,0,1,0,1,1
64059,322,331,15265,6,0,1,0,1,1
2041,734,728,101,1,0,1,0,1,1
3136,666,574,3908,3,0,1,0,1,1
19853,561,471,4570,11,0,1,0,1,1
2162,935,1798,1476,14,0,1,0,1,1
57,10,21,124,0,0,1,0,1,1
3741,601,986,4037,2,0,1,0,1,1
16484,282,306,2791,2,0,1,0,1,1
8297,321,570,1063,5,0,1,0,1,1
24375,592,874,7264,3,0,1,0,1,1
33909,448,415,3729,2,0,1,0,1,1
4233,940,1808,3377,6,0,1,0,1,1
5587,223,217,7362,0,0,1,0,1,1
41561,1285,715,17380,1,0,1,0,1,1
8513,463,433,2446,0,0,1,0,1,1
3647,183,170,824,1,0,1,0,1,1
2235,187,248,668,0,0,1,0,1,1
66390,1693,2001,29592,13,0,1,0,1,1
8401,366,304,2298,2,0,1,0,1,1
7621,910,853,804,58,0,1,0,1,1
607,11,8,17,0,0,1,0,1,1
21159,2164,2081,29987,28,0,1,0,1,1
2467,57,55,1606,2,0,1,0,1,1
4830,707,604,2776,3,0,1,0,1,1
982,12,18,456,0,0,1,0,1,1
4519,2182,798,83,54,0,1,0,1,1
543,29,46,336,0,0,1,0,1,1
13827,974,1428,161,94,0,1,0,1,1
33928,968,799,2955,5,0,1,0,1,1
2338,200,509,1977,6,0,1,0,1,1
17229,271,418,1965,7,0,1,0,1,1
4596,325,180,2791,3,0,1,0,1,1
30062,319,198,19857,13,0,1,0,1,1
94383,2301,2196,4336,8,0,1,0,1,1
9484,1100,880,6211,1,0,1,0,1,1
663,629,1423,51,0,0,1,0,1,1
8195,303,642,4656,3,0,1,0,1,1
15605,363,282,7921,1,0,1,0,1,1
3563,127,100,2619,0,0,1,0,1,1
25,13,85,4,0,0,1,0,1,1
20897,295,270,384,1,0,1,0,1,1
1920,408,421,704,0,0,1,0,1,1
2995,94,334,83,3,0,1,0,1,1
1278,60,113,227,0,0,1,0,1,1
420,144,94,934,1,0,1,0,1,1
32805,610,591,290,1,0,1,0,1,1
10957,429,394,4491,0,0,1,0,1,1
2329,121,208,708,1,0,1,0,1,1
76589,5883,1146,994,41,0,1,0,1,1
4159,253,148,484,3,0,1,0,1,1
45,10,7,19,0,0,1,0,1,1
67875,649,297,863,2,0,1,0,1,1
9349,327,353,8754,1,0,1,0,1,1
21075,931,668,3966,0,0,1,0,1,1
33831,626,1189,9535,19,0,1,0,1,1
2380,496,989,2951,5,0,1,0,1,1
173,37,36,56,4,0,1,0,1,1
9213,235,309,558,2,0,1,0,1,1
17732,1013,693,9557,1,0,1,0,1,1
68,14,76,3,0,0,1,0,1,1
28606,24047,9671,21775,98,0,1,0,1,1
20230,914,405,8495,1,0,1,0,1,1
612,101,208,5,0,0,1,0,1,1
1654,563,1120,334,17,0,1,0,1,1
30131,671,469,165,4,0,1,0,1,1
5690,488,571,4687,1,0,1,0,1,1
9996,875,563,3204,0,0,1,0,1,1
32704,1243,917,5599,59,0,1,0,1,1
11981,156,178,708,8,0,1,0,1,1
34991,1777,478,14310,3,0,1,0,1,1
483,60,84,437,0,0,1,0,1,1
3790,51,234,580,0,0,1,0,1,1
14586,901,1685,9447,12,0,1,0,1,1
46788,557,193,1206,21,0,1,0,1,1
557,52,328,687,0,0,1,0,1,1
6151,234,147,1530,2,0,1,0,1,1
1473,857,803,634,26,0,1,0,1,1
19289,359,229,9247,0,0,1,0,1,1
443,177,167,186,0,0,1,0,1,1
52377,1533,473,425,38,0,1,0,1,1
1322,218,1042,1857,0,0,1,0,1,1
51662,780,419,17019,2,0,1,0,1,1
3979,168,364,4673,4,0,1,0,1,1
3126,376,318,1565,3,0,1,0,1,1
1143,312,491,156,5,0,1,0,1,1
7847,388,513,1320,3,0,1,0,1,1
5376,415,228,6122,0,0,1,0,1,1
29479,1559,799,1735,42,0,1,0,1,1
978,281,277,1019,0,0,1,0,1,1
16600,604,1996,10824,38,0,1,0,1,1
758,184,154,1260,0,0,1,0,1,1
3995,325,316,4213,2,0,1,0,1,1
15132,432,1154,3053,13,0,1,0,1,1
4477,482,590,787,0,0,1,0,1,1
52645,5456,349,31,27,0,1,0,1,1
8952,297,192,9,0,0,1,0,1,1
3218,273,258,2476,8,0,1,0,1,1
2328,15617,582,1045,214,0,1,0,1,1
990,65,126,215,2,0,1,0,1,1
13251,1179,1211,4347,46,0,1,0,1,1
633,173,277,58,0,0,1,0,1,1
1133,254,89,2645,1,0,1,0,1,1
676,346,456,196,3,0,1,0,1,1
50769,11066,879,18862,45,0,1,0,1,1
3643,431,565,7709,0,0,1,0,1,1
21101,1175,899,1497,35,0,1,0,1,1
10711,3551,2513,2051,123,0,1,0,1,1
12288,164,397,5835,0,0,1,0,1,1
1051,82,224,317,0,0,1,0,1,1
1543,79,118,3672,0,0,1,0,1,1
49,10,19,2,0,0,1,0,1,1
81,62,81,43,0,0,1,0,1,1
2540,108,30,2751,0,0,1,0,1,1
3696,107,538,4092,1,0,1,0,1,1
32704,4432,2672,2715,161,0,1,0,1,1
22977,180,336,24675,7,0,1,0,1,1
20758,349,1487,6157,8,0,1,0,1,1
7093,397,170,1347,0,0,1,0,1,1
1704,677,1316,1512,3,0,1,0,1,1
3100,185,376,1675,1,0,1,0,1,1
49717,388,14,140,9,0,1,0,1,1
36697,511,223,572,4,0,1,0,1,1
40475,1127,629,246,2,0,1,0,1,1
48673,678,250,357,85,0,1,0,1,1
73,22,210,130,0,0,1,0,1,1
254,10,14,73,0,0,1,0,1,1
5142,205,397,2976,0,0,1,0,1,1
36754,2638,459,350,38,0,1,0,1,1
9554,1446,1047,731,35,0,1,0,1,1
4121,97,172,1003,2,0,1,0,1,1
1051,244,800,58,12,0,1,0,1,1
192832,3062,381,603,63,0,1,0,1,1
20405,156,144,813,10,0,1,0,1,1
14643,442,56,21547,2,0,1,0,1,1
9019,354,216,8603,0,0,1,0,1,1
23209,566,419,2730,2,0,1,0,1,1
5331,74,268,348,3,0,1,0,1,1
10577,2158,939,28304,16,0,1,0,1,1
786,93,371,1782,3,0,1,0,1,1
1588,1297,1998,701,31,0,1,0,1,1
24928,832,169,4715,14,0,1,0,1,1
5179,219,275,2047,8,0,1,0,1,1
9095,2042,1733,3870,65,0,1,0,1,1
2187,572,398,44,28,0,1,0,1,1
1116,78,136,307,4,0,1,0,1,1
184,78,201,193,2,0,1,0,1,1
25174,688,566,24244,4,0,1,0,1,1
11475,316,657,829,3,0,1,0,1,1
18699,471,337,24,5,0,1,0,1,1
167,37,309,279,1,0,1,0,1,1
11498,690,733,638,28,0,1,0,1,1
1095,92,127,373,0,0,1,0,1,1
802,106,203,11,3,0,1,0,1,1
9722,207,181,102,2,0,1,0,1,1
254,20,91,25,0,0,1,0,1,1
41531,2366,2229,5362,49,0,1,0,1,1
53800,1330,729,934,6,0,1,0,1,1
32686,290,444,15580,13,0,1,0,1,1
19044,822,758,4960,67,0,1,0,1,1
124,40,159,388,0,0,1,0,1,1
12213,653,1416,3123,10,0,1,0,1,1
6141,223,318,23,1,0,1,0,1,1
26826,584,424,8618,2,0,1,0,1,1
24525,1627,1997,6636,67,0,1,0,1,1
46557,457,599,20607,5,0,1,0,1,1
183,148,338,4,4,0,1,0,1,1
631,12,9,1360,0,0,1,0,1,1
13384,1923,503,2940,3,0,1,0,1,1
14654,1639,1793,2766,4,0,1,0,1,1
70,26,77,9,2,0,1,0,1,1
9848,833,1024,5327,0,0,1,0,1,1
30560,2495,2745,1321,57,0,1,0,1,1
31247,212,143,5048,4,0,1,0,1,1
10601,1051,1056,12480,23,0,1,0,1,1
72088,1004,509,463,8,0,1,0,1,1
2020,494,254,2025,1,0,1,0,1,1
66893,3623,2449,155,20,0,1,0,1,1
1974,324,433,913,0,0,1,0,1,1
13578,201,243,38338,10,0,1,0,1,1
20133,763,436,955,1,0,1,0,1,1
2317,151,472,1048,5,0,1,0,1,1
4893,3863,396,20,3,0,1,0,1,1
17099,2256,447,2978,15,0,1,0,1,1
399555,3584,2907,6455,135,0,1,0,1,1
8899,38,155,112,0,0,1,0,1,1
532,71,89,95,1,0,1,0,1,1
3371,238,712,10578,0,0,1,0,1,1
274,47,51,57,0,0,1,0,1,1
3342,263,304,2743,0,0,1,0,1,1
12542,559,805,929,1,0,1,0,1,1
53239,1331,758,35,9,0,1,0,1,1
14621,187,513,140,3,0,1,0,1,1
35417,10934,9263,10206,30,0,1,0,1,1
7360,106,529,1556,1,0,1,0,1,1
25400,205,176,361,4,0,1,0,1,1
8643,254,336,64,1,0,1,0,1,1
11189,355,263,156,1,0,1,0,1,1
72773,2629,319,26616,40,0,1,0,1,1
4894,136,77,608,0,0,1,0,1,1
215,37,112,66,1,0,1,0,1,1
329,80,198,13,1,0,1,0,1,1
17619,615,580,3489,1,0,1,0,1,1
57566,5203,957,94472,175,0,1,0,1,1
3395,3029,1569,1389,2,0,1,0,1,1
13382,397,519,168,8,0,1,0,1,1
3380,1090,2001,27,17,0,1,0,1,1
1372,62,467,793,0,0,1,0,1,1
74334,2546,1224,60,67,0,1,0,1,1
117,6,8,110,0,0,1,0,1,1
1922,2151,531,1399,69,0,1,0,1,1
2543,126,321,177,1,0,1,0,1,1
39813,619,613,17793,0,0,1,0,1,1
7739,1667,1508,3590,40,0,1,0,1,1
3697,203,217,2459,2,0,1,0,1,1
4413,445,484,4154,1,0,1,0,1,1
10251,616,306,3412,2,0,1,0,1,1
16557,388,177,804,15,0,1,0,1,1
33023,980,491,4730,6,0,1,0,1,1
11352,342,545,6,16,0,1,0,1,1
1272,123,473,389,4,0,1,0,1,1
2053,409,1116,381,4,0,1,0,1,1
42346,1248,584,457,29,0,1,0,1,1
5,20,41,0,0,0,1,0,1,1
14070,688,971,2291,0,0,1,0,1,1
153,3,4,0,0,0,1,0,1,1
2334,172,357,89,3,0,1,0,1,1
5025,129,249,66,2,0,1,0,1,1
601,66,104,155,8,0,1,0,1,1
13234,557,723,14439,9,0,1,0,1,1
16534,1158,1999,10911,25,0,1,0,1,1
670,79,261,459,3,0,1,0,1,1
9105,1238,145,5376,19,0,1,0,1,1
71433,927,862,12433,46,0,1,0,1,1
15587,39,15,18,4,0,1,0,1,1
12833,852,216,1003,1,0,1,0,1,1
8017,328,330,958,1,0,1,0,1,1
150680,1035,84,16174,5,0,1,0,1,1
4306,939,1983,373,51,0,1,0,1,1
28,10,51,0,0,0,1,0,1,1
37240,713,383,23404,4,0,1,0,1,1
4754,217,333,125,4,0,1,0,1,1
3600,183,135,415,2,0,1,0,1,1
80768,1280,984,537,13,0,1,0,1,1
6176,127,166,158,3,0,1,0,1,1
2260,202,282,244,6,0,1,0,1,1
10887,346,319,3393,1,0,1,0,1,1
14086,180,152,4629,2,0,1,0,1,1
2037,305,1878,353,4,0,1,0,1,1
626,236,300,16,4,0,1,0,1,1
2287,189,187,1454,0,0,1,0,1,1
258,82,145,372,0,0,1,0,1,1
4925,135,141,1016,0,0,1,0,1,1
16155,352,424,20656,3,0,1,0,1,1
5693,202,600,2688,3,0,1,0,1,1
144,13,13,64,0,0,1,0,1,1
810,44,70,157,3,0,1,0,1,1
319,71,41,552,0,0,1,0,1,1
4317,205,42,1253,1,0,1,0,1,1
9099,349,482,3370,1,0,1,0,1,1
1044,240,146,167,4,0,1,0,1,1
1429,351,360,5263,4,0,1,0,1,1
1649,140,549,1528,0,0,1,0,1,1
1054,27,71,563,0,0,1,0,1,1
7198,274,481,36,10,0,1,0,1,1
1116,49,80,257,0,0,1,0,1,1
297,115,311,34,0,0,1,0,1,1
9404,2354,1710,2289,2,0,1,0,1,1
60078,4073,142,13889,78,0,1,0,1,1
20225,398,301,8486,21,0,1,0,1,1
6942,289,333,1348,3,0,1,0,1,1
53383,1370,235,19063,48,0,1,0,1,1
18732,416,345,87,1,0,1,0,1,1
6389,1135,1763,4334,1,0,1,0,1,1
24453,421,252,2311,4,0,1,0,1,1
1138,275,215,414,0,0,1,0,1,1
11007,808,661,1277,1,0,1,0,1,1
2467,267,342,1194,0,0,1,0,1,1
601,46,257,439,0,0,1,0,1,1
360,243,886,284,2,0,1,0,1,1
4712,570,1975,2711,14,0,1,0,1,1
7251,2326,2548,2945,4,0,1,0,1,1
9321,76,57,977,3,0,1,0,1,1
521,426,991,226,6,0,1,0,1,1
2662,217,150,2021,2,0,1,0,1,1
23775,451,240,23,0,0,1,0,1,1
11644,1884,337,361,41,0,1,0,1,1
33917,338,254,5972,2,0,1,0,1,1
1918,82,269,407,0,0,1,0,1,1
427,241,309,1376,0,0,1,0,1,1
5293,307,275,2128,1,0,1,0,1,1
23163,967,1997,5559,2,0,1,0,1,1
169631,2338,973,230,79,0,1,0,1,1
16899,237,198,9697,0,0,1,0,1,1
9737,253,325,2603,0,0,1,0,1,1
35047,15346,2904,1683,59,0,1,0,1,1
371,106,266,111,0,0,1,0,1,1
7085,168,146,2722,0,0,1,0,1,1
4153,1581,1000,864,66,0,1,0,1,1
641,108,366,10,0,0,1,0,1,1
3566,225,230,3013,0,0,1,0,1,1
649,18,62,710,0,0,1,0,1,1
3683,566,542,1416,0,0,1,0,1,1
654,234,190,416,0,0,1,0,1,1
30109,888,1813,3994,11,0,1,0,1,1
10665,227,691,311,3,0,1,0,1,1
6292,388,359,8291,0,0,1,0,1,1
4910,3799,3425,8,184,0,1,0,1,1
29628,3298,2808,617,31,0,1,0,1,1
59,20,108,16,0,0,1,0,1,1
4158,232,224,210,4,0,1,0,1,1
28280,970,253,3168,2,0,1,0,1,1
2208,73,228,1381,1,0,1,0,1,1
16600,15936,2786,455,2,0,1,0,1,1
75164,1274,1085,118881,32,0,1,0,1,1
12,2,11,5,0,0,1,0,1,1
15262,481,687,2429,2,0,1,0,1,1
791,37,54,73,0,0,1,0,1,1
96569,1109,1977,73630,77,0,1,0,1,1
6881,441,534,2584,0,0,1,0,1,1
18477,380,365,3985,3,0,1,0,1,1
25281,48489,46310,251,6166,0,1,0,1,1
283,29,81,376,2,0,1,0,1,1
2308,139,322,336,0,0,1,0,1,1
7654,347,67,13916,0,0,1,0,1,1
7688,197,206,1056,1,0,1,0,1,1
20853,541,477,90,6,0,1,0,1,1
52,46,240,165,0,0,1,0,1,1
25595,277,188,3148,11,0,1,0,1,1
21420,1081,680,2098,2,0,1,0,1,1
26304,328,110,1031,13,0,1,0,1,1
11901,3920,468,3417,1,0,1,0,1,1
9344,600,46,570,2,0,1,0,1,1
834,70,88,483,1,0,1,0,1,1
676,248,855,104,0,0,1,0,1,1
7998,11,1,0,3,0,1,0,1,1
549,551,811,379,0,0,1,0,1,1
81,21,118,20,0,0,1,0,1,1
5565,147,423,745,0,0,1,0,1,1
14611,267,459,306,8,0,1,0,1,1
8119,759,346,1759,0,0,1,0,1,1
8340,946,753,60,55,0,1,0,1,1
14209,129,139,87,3,0,1,0,1,1
34025,10640,10573,19986,21,0,1,0,1,1
5440,165,260,111,0,0,1,0,1,1
27745,809,490,616,3,0,1,0,1,1
33118,1416,401,12200,8,0,1,0,1,1
77869,4941,420,39704,34,0,1,0,1,1
5907,483,244,2690,1,0,1,0,1,1
6089,171,169,4165,0,0,1,0,1,1
342,31,119,270,0,0,1,0,1,1
47459,1627,558,14637,5,0,1,0,1,1
15,19,152,18,0,0,1,0,1,1
1760,243,393,324,2,0,1,0,1,1
19061,243,241,487,22,0,1,0,1,1
10963,1050,348,837,4,0,1,0,1,1
6497,513,968,1312,0,0,1,0,1,1
36118,780,470,381,21,0,1,0,1,1
13768,250,188,3132,0,0,1,0,1,1
410,126,876,26,6,0,1,0,1,1
14869,1069,1009,7487,8,0,1,0,1,1
613,12307,2498,10,13,0,1,0,1,1
1373,148,318,56,4,0,1,0,1,1
24289,500,409,7750,2,0,1,0,1,1
5850,608,262,2784,1,0,1,0,1,1
16833,664,419,8100,0,0,1,0,1,1
2839,63,61,211,2,0,1,0,1,1
6900,204,1339,6686,7,0,1,0,1,1
2677,123,159,2943,0,0,1,0,1,1
2505,175,58,1412,4,0,1,0,1,1
54834,9642,2447,3221,29,0,1,0,1,1
46294,187,366,875,6,0,1,0,1,1
8295,1738,1837,8825,5,0,1,0,1,1
7924,531,263,3677,1,0,1,0,1,1
3045,336,320,670,0,0,1,0,1,1
106773,2880,1049,3499,19,0,1,0,1,1
1476,813,837,207,21,0,1,0,1,1
15121,298,276,2518,2,0,1,0,1,1
86520,6624,234,9428,3,0,1,0,1,1
1313,243,832,117,10,0,1,0,1,1
24831,1232,1040,672,20,0,1,0,1,1
4229,2561,318,4994,3,0,1,0,1,1
7368,332,419,5261,4,0,1,0,1,1
1193,62,43,836,0,0,1,0,1,1
63492,1616,1196,23832,27,0,1,0,1,1
6095,816,643,4002,3,0,1,0,1,1
190,86,224,97,1,0,1,0,1,1
4711,530,586,4580,32,0,1,0,1,1
41569,1592,359,8577,15,0,1,0,1,1
53506,658,82,6305,5,0,1,0,1,1
33757,332,239,64,2,0,1,0,1,1
10757,840,1433,407,18,0,1,0,1,1
2682,107,210,2204,5,0,1,0,1,1
5493,147,641,32,2,0,1,0,1,1
7356,1259,559,2867,0,0,1,0,1,1
12828,390,487,7295,6,0,1,0,1,1
5352,2834,2003,42,56,0,1,0,1,1
280,17,28,76,1,0,1,0,1,1
1183,305,312,1112,0,0,1,0,1,1
905,428,1293,1484,10,0,1,0,1,1
28920,679,319,2169,3,0,1,0,1,1
1023,202,353,127,5,0,1,0,1,1
69272,740,626,21788,23,0,1,0,1,1
3978,259,530,32,0,0,1,0,1,1
44367,1136,382,7452,2,0,1,0,1,1
9483,259,619,2597,3,0,1,0,1,1
5090,232,492,339,2,0,1,0,1,1
